ID;estado_credito;ingreso_anual;estado_verificacion;duracion_empleo;tipo_propiedad;tasa_interes;cantidad_credito;tipo_credito;plazo;categoria_crediticia
674115;Pagado;45000;No Verificado;2 años;Hipotecada;7.40%;1000;Otro; 36 meses;A
455717;Pagado;73000;No Verificado;4 años;Alquilada;12.53%;6000;Mudanza; 36 meses;B
956413;Pagado;56000;No Verificado;1 año;Hipotecada;12.18%;14000;Consolidación de deuda; 36 meses;B
931868;Pagado;60000;No Verificado;< 1 año;Propia;12.18%;24250;Consolidación de deuda; 36 meses;B
902491;Pagado;38000;Verificado;3 años;Alquilada;12.18%;10000;Consolidación de deuda; 36 meses;B
475195;Incumplido;54000;No Verificado;3 años;Hipotecada;13.92%;1500;Consolidación de deuda; 36 meses;C
788363;Pagado;48500;No Verificado;4 años;Alquilada;12.87%;15000;Consolidación de deuda; 36 meses;C
477018;Pagado;59880;Verificado;< 1 año;Alquilada;11.14%;15000;Otro; 36 meses;B
149922;Pagado;118000;No Verificado;< 1 año;Hipotecada;13.92%;5000;Consolidación de deuda; 36 meses;C
195374;Pagado;60000;No Verificado;< 1 año;Propia;12.53%;8000;Consolidación de deuda; 36 meses;B
306957;Incumplido;52000;No Verificado;2 años;Alquilada;16.00%;20000;Otro; 36 meses;D
177834;Pagado;40000;No Verificado;1 año;Alquilada;13.22%;12000;Otro; 36 meses;C
604229;Pagado;38500;No Verificado;< 1 año;Alquilada;7.74%;5500;Consolidación de deuda; 36 meses;A
494209;Pagado;65000;No Verificado;3 años;Propia;13.92%;7000;Consumo; 36 meses;C
731112;Pagado;120456;Verificado;10+ años;Hipotecada;14.96%;20000;Consolidación de deuda; 36 meses;D
434382;Pagado;26000;No Verificado;9 años;Hipotecada;14.61%;14500;Compra de vivienda; 36 meses;D
773578;Pagado;65000;No Verificado;6 años;Propia;13.92%;3000;Remodelación de vivienda; 36 meses;C
890937;Pagado;75000;No Verificado;< 1 año;Alquilada;14.96%;16000;Negocio pequeño; 36 meses;D
151181;Pagado;45000;No Verificado;2 años;Alquilada;16.70%;3000;Consumo; 36 meses;E
318345;Pagado;74400;No Verificado;< 1 año;Hipotecada;7.40%;5000;Otro; 36 meses;A
901319;Pagado;53832;No Verificado;2 años;Hipotecada;12.87%;11700;Tarjeta de crédito; 36 meses;C
858393;Pagado;67350;No Verificado;10+ años;Hipotecada;14.96%;9600;Consolidación de deuda; 36 meses;D
466365;Pagado;70000;No Verificado;< 1 año;Hipotecada;13.57%;3000;Consolidación de deuda; 36 meses;C
615460;Pagado;59000;No Verificado;2 años;Alquilada;11.83%;8500;Consolidación de deuda; 36 meses;B
899184;Incumplido;30288.24;No Verificado;< 1 año;Propia;19.47%;5000;Negocio pequeño; 36 meses;F
201170;Pagado;27000;No Verificado;7 años;Hipotecada;11.83%;10000;Remodelación de vivienda; 36 meses;B
484616;Incumplido;28800;No Verificado;< 1 año;Alquilada;14.26%;2400;Consolidación de deuda; 36 meses;C
218972;Incumplido;24000;No Verificado;< 1 año;Alquilada;14.96%;3600;Otro; 36 meses;D
817912;Pagado;22880;Verificado;5 años;Alquilada;13.57%;6000;Consolidación de deuda; 36 meses;C
760204;Pagado;107000;No Verificado;2 años;Hipotecada;7.74%;5000;Consumo; 36 meses;A
468240;Pagado;108600;No Verificado;3 años;Hipotecada;12.87%;8000;Causa médica; 36 meses;C
971005;Pagado;94965;No Verificado;3 años;Hipotecada;13.22%;8000;Consolidación de deuda; 36 meses;C
339714;Pagado;36000;No Verificado;2 años;Alquilada;11.83%;5000;Consolidación de deuda; 36 meses;B
401852;Pagado;50000;No Verificado;1 año;Alquilada;12.53%;16800;Consolidación de deuda; 36 meses;B
474839;Pagado;86000;No Verificado;4 años;Hipotecada;12.18%;25000;Consolidación de deuda; 36 meses;B
544004;Pagado;95000;No Verificado;3 años;Alquilada;8.94%;7375;Matrimonio; 36 meses;A
977897;Pagado;16320;No Verificado;< 1 año;Alquilada;13.92%;3000;Otro; 36 meses;C
812698;Pagado;60000;No Verificado;< 1 año;Propia;16.00%;16000;Negocio pequeño; 36 meses;D
824161;Pagado;89000;No Verificado;< 1 año;Alquilada;8.94%;12000;car; 36 meses;A
737907;Pagado;75000;No Verificado;10+ años;Hipotecada;13.92%;22000;Tarjeta de crédito; 36 meses;C
822038;Pagado;68000;No Verificado;10+ años;Hipotecada;7.74%;3600;Consumo; 36 meses;A
312504;Pagado;1.00E+05;No Verificado;< 1 año;Alquilada;14.26%;15000;Otro; 36 meses;C
676529;Incumplido;33000;Verificado;4 años;Propia;14.61%;5000;Consolidación de deuda; 36 meses;D
915882;Pagado;60000;No Verificado;5 años;Alquilada;12.53%;2000;Consolidación de deuda; 36 meses;B
268599;Incumplido;12360;No Verificado;2 años;Propia;13.57%;1600;Otro; 36 meses;C
646116;Pagado;70399;No Verificado;< 1 año;Alquilada;8.59%;1000;Otro; 36 meses;A
124491;Pagado;54870;No Verificado;3 años;Propia;8.59%;1000;Remodelación de vivienda; 36 meses;A
444953;Incumplido;115000;No Verificado;< 1 año;Hipotecada;13.57%;14000;Consolidación de deuda; 36 meses;C
113388;Pagado;73063.56;No Verificado;4 años;Hipotecada;14.26%;11200;Consolidación de deuda; 36 meses;C
690095;Pagado;48235;No Verificado;5 años;Hipotecada;12.18%;20000;Consolidación de deuda; 36 meses;B
214820;Pagado;78000;No Verificado;4 años;Propia;12.18%;6000;Consolidación de deuda; 36 meses;B
618489;Pagado;60000;No Verificado;10+ años;Alquilada;11.83%;15000;Consolidación de deuda; 36 meses;B
166059;Pagado;48000;No Verificado;1 año;Alquilada;14.26%;11200;Otro; 36 meses;C
891980;Pagado;77000;No Verificado;2 años;Hipotecada;12.18%;25000;Tarjeta de crédito; 36 meses;B
538281;Pagado;12000;No Verificado;< 1 año;Alquilada;8.94%;2100;Otro; 36 meses;A
244794;Pagado;48000;No Verificado;4 años;Alquilada;11.48%;15200;Consolidación de deuda; 36 meses;B
293832;Incumplido;89000;Verificado;< 1 año;Hipotecada;17.74%;15000;Negocio pequeño; 36 meses;E
194760;Incumplido;30000;No Verificado;10+ años;Alquilada;12.18%;10000;Otro; 36 meses;B
132271;Pagado;108000;Verificado;2 años;Alquilada;13.57%;15000;Consolidación de deuda; 36 meses;C
348947;Pagado;1.00E+05;No Verificado;1 año;Alquilada;13.57%;12000;Tarjeta de crédito; 36 meses;C
876426;Pagado;75000;Verificado;< 1 año;Alquilada;8.94%;3600;Tarjeta de crédito; 36 meses;A
136500;Pagado;36000;No Verificado;1 año;Alquilada;8.59%;1000;Consolidación de deuda; 36 meses;A
279404;Pagado;25200;No Verificado;1 año;Hipotecada;13.92%;7000;Consolidación de deuda; 36 meses;C
394172;Pagado;78000;Verificado;10+ años;Propia;12.18%;25000;Tarjeta de crédito; 36 meses;B
403565;Pagado;75000;No Verificado;< 1 año;Alquilada;16.70%;15000;Negocio pequeño; 36 meses;E
833027;Pagado;114800;Verificado;6 años;Alquilada;8.94%;10000;Consolidación de deuda; 36 meses;A
501225;Pagado;48996;No Verificado;< 1 año;Hipotecada;11.83%;5000;Otro; 36 meses;B
428788;Pagado;90000;No Verificado;< 1 año;Hipotecada;12.87%;5000;Consolidación de deuda; 36 meses;C
750956;Pagado;78500;No Verificado;6 años;Alquilada;8.59%;8000;Matrimonio; 36 meses;A
648747;Pagado;20000;No Verificado;2 años;Alquilada;14.26%;1000;Otro; 36 meses;C
379356;Pagado;28500;No Verificado;6 años;Hipotecada;7.74%;2600;Consumo; 36 meses;A
375589;Pagado;20292;No Verificado;3 años;Alquilada;12.53%;3900;Consumo; 36 meses;B
603458;Pagado;67000;No Verificado;10+ años;Propia;13.22%;6400;Consumo; 36 meses;C
493760;Incumplido;70000;No Verificado;4 años;Hipotecada;13.22%;5100;Remodelación de vivienda; 36 meses;C
381718;Pagado;30000;No Verificado;3 años;Alquilada;11.14%;2500;Tarjeta de crédito; 36 meses;B
563870;Pagado;43008;No Verificado;< 1 año;Hipotecada;15.31%;11200;Consumo; 36 meses;D
615751;Pagado;140000;No Verificado;< 1 año;Hipotecada;13.57%;6000;Remodelación de vivienda; 36 meses;C
221462;Pagado;32500;No Verificado;8 años;Hipotecada;13.22%;3000;Remodelación de vivienda; 36 meses;C
178623;Pagado;170000;No Verificado;9 años;Alquilada;11.14%;10000;Tarjeta de crédito; 36 meses;B
465355;Pagado;26237.88;No Verificado;< 1 año;Alquilada;13.22%;12000;Consolidación de deuda; 36 meses;C
444207;Incumplido;50000;No Verificado;2 años;Alquilada;13.22%;5000;Consolidación de deuda; 36 meses;C
287438;Pagado;1200000;No Verificado;1 año;Hipotecada;7.74%;10000;Otro; 36 meses;A
938093;Pagado;44700;No Verificado;< 1 año;Alquilada;8.59%;9000;Otro; 36 meses;A
897400;Pagado;48000;No Verificado;4 años;Alquilada;11.83%;3000;Otro; 36 meses;B
562629;Pagado;36000;No Verificado;2 años;Propia;12.87%;5000;Consumo; 36 meses;C
989222;Pagado;98000;No Verificado;6 años;Hipotecada;7.74%;1000;Consumo; 36 meses;A
715943;Pagado;102000;No Verificado;5 años;Alquilada;8.59%;10000;Otro; 36 meses;A
609243;Pagado;105000;No Verificado;10+ años;Hipotecada;8.59%;7500;Consumo; 36 meses;A
715205;Pagado;24000;No Verificado;< 1 año;Alquilada;12.87%;4000;Consolidación de deuda; 36 meses;C
533456;Pagado;42000;No Verificado;< 1 año;Hipotecada;11.48%;4500;Tarjeta de crédito; 36 meses;B
729579;Pagado;75000;No Verificado;2 años;Hipotecada;15.65%;2000;Remodelación de vivienda; 36 meses;D
844298;Incumplido;180952;No Verificado;5 años;Hipotecada;8.94%;12500;Remodelación de vivienda; 36 meses;A
433877;Pagado;39000;No Verificado;5 años;Alquilada;11.83%;13000;Consolidación de deuda; 36 meses;B
914500;Pagado;40000;No Verificado;10+ años;Propia;13.22%;7500;Tarjeta de crédito; 36 meses;C
993981;Pagado;260000;No Verificado;6 años;Hipotecada;13.57%;25000;Otro; 36 meses;C
747413;Pagado;52800;No Verificado;1 año;Alquilada;12.87%;8000;Consolidación de deuda; 36 meses;C
636076;Incumplido;64575;No Verificado;2 años;Alquilada;19.47%;16000;Otro; 36 meses;F
591538;Pagado;49464.2;No Verificado;5 años;Alquilada;11.83%;25000;Matrimonio; 36 meses;B
339034;Pagado;85000;No Verificado;1 año;Hipotecada;12.18%;18000;Consolidación de deuda; 36 meses;B
795291;Pagado;125000;No Verificado;4 años;Hipotecada;11.48%;12500;Consolidación de deuda; 36 meses;B
475434;Pagado;12000;No Verificado;< 1 año;Alquilada;12.18%;5600;car; 36 meses;B
884096;Pagado;115000;Verificado;5 años;Propia;19.13%;8000;Otro; 36 meses;F
388639;Pagado;36000;No Verificado;< 1 año;Hipotecada;14.26%;5400;Remodelación de vivienda; 36 meses;C
599244;Pagado;55000;No Verificado;< 1 año;Propia;8.59%;1000;Educación; 36 meses;A
617798;Pagado;780000;Verificado desde la fuente;2 años;Hipotecada;8.94%;1000;Consolidación de deuda; 36 meses;A
773515;Pagado;81000;No Verificado;2 años;Propia;15.31%;10000;Remodelación de vivienda; 36 meses;D
957468;Pagado;120000;No Verificado;2 años;Hipotecada;13.92%;20000;Consolidación de deuda; 36 meses;C
774624;Pagado;61400;No Verificado;1 año;Hipotecada;14.61%;5500;Otro; 36 meses;D
676084;Pagado;33600;No Verificado;< 1 año;Alquilada;11.48%;2100;Tarjeta de crédito; 36 meses;B
563221;Pagado;70000;No Verificado;9 años;Alquilada;11.14%;1600;Tarjeta de crédito; 36 meses;B
246595;Pagado;71000;Verificado;10+ años;Hipotecada;7.40%;3200;Otro; 36 meses;A
323571;Pagado;54000;No Verificado;2 años;Alquilada;7.40%;3000;Otro; 36 meses;A
783341;Pagado;42000;No Verificado;< 1 año;Alquilada;13.22%;4000;Educación; 36 meses;C
917885;Pagado;62000;No Verificado;8 años;Hipotecada;8.59%;5000;Otro; 36 meses;A
628867;Pagado;136000;No Verificado;1 año;Hipotecada;12.87%;8000;Consolidación de deuda; 36 meses;C
904486;Pagado;15600;No Verificado;< 1 año;Propia;18.09%;3200;Consumo; 36 meses;F
124713;Pagado;170000;No Verificado;4 años;Propia;12.53%;20000;Remodelación de vivienda; 36 meses;B
729054;Pagado;120000;No Verificado;1 año;Alquilada;14.96%;8000;Consolidación de deuda; 36 meses;D
644690;Pagado;39000;No Verificado;10+ años;Alquilada;16.00%;15200;Consolidación de deuda; 36 meses;D
802816;Pagado;30000;No Verificado;< 1 año;Alquilada;7.74%;5000;Educación; 36 meses;A
332574;Pagado;70000;No Verificado;2 años;Alquilada;16.35%;7000;Negocio pequeño; 36 meses;E
361525;Pagado;71000;No Verificado;9 años;Alquilada;14.61%;25000;Consolidación de deuda; 36 meses;D
177222;Pagado;108960;No Verificado;< 1 año;Hipotecada;13.57%;10000;Matrimonio; 36 meses;C
611205;Incumplido;65000;Verificado;3 años;Alquilada;12.18%;18000;Consumo; 36 meses;B
865291;Pagado;20000;No Verificado;5 años;Propia;11.83%;5000;Otro; 36 meses;B
441871;Pagado;27000;No Verificado;5 años;Hipotecada;11.14%;3000;Consolidación de deuda; 36 meses;B
443685;Pagado;41400;No Verificado;2 años;Alquilada;12.87%;17000;Otro; 36 meses;C
410125;Pagado;55900;No Verificado;5 años;Hipotecada;14.26%;18200;Consolidación de deuda; 36 meses;C
842244;Pagado;43200;No Verificado;< 1 año;Hipotecada;14.26%;10000;Otro; 36 meses;C
791461;Pagado;34000;No Verificado;< 1 año;Alquilada;11.83%;9000;Consolidación de deuda; 36 meses;B
268820;Pagado;63402;No Verificado;3 años;Alquilada;13.22%;6000;Consumo; 36 meses;C
701432;Incumplido;95000;No Verificado;< 1 año;Alquilada;13.22%;10000;Consolidación de deuda; 36 meses;C
793412;Pagado;73200;No Verificado;7 años;Hipotecada;13.22%;15000;Consolidación de deuda; 36 meses;C
746026;Pagado;98400;No Verificado;< 1 año;Hipotecada;11.14%;10000;Tarjeta de crédito; 36 meses;B
656632;Pagado;60000;No Verificado;7 años;Hipotecada;12.87%;15000;Consolidación de deuda; 36 meses;C
470525;Pagado;125000;No Verificado;7 años;Propia;11.14%;13200;Consolidación de deuda; 36 meses;B
725244;Pagado;14400;No Verificado;4 años;Alquilada;11.48%;5500;Otro; 36 meses;B
502498;Pagado;35000;No Verificado;3 años;Alquilada;12.87%;8400;Consolidación de deuda; 36 meses;C
385590;Pagado;50000;No Verificado;< 1 año;Alquilada;12.53%;11000;Tarjeta de crédito; 36 meses;B
914109;Pagado;444000;No Verificado;4 años;Hipotecada;15.31%;2500;Consumo; 36 meses;D
804193;Pagado;135000;No Verificado;< 1 año;Hipotecada;13.92%;12500;Negocio pequeño; 36 meses;C
801737;Pagado;40000;No Verificado;< 1 año;Propia;15.31%;15000;Consolidación de deuda; 36 meses;D
204213;Pagado;36000;Verificado;3 años;Alquilada;15.65%;10000;Otro; 36 meses;D
401224;Pagado;89908;Verificado;1 año;Alquilada;12.53%;24250;Consolidación de deuda; 36 meses;B
352965;Pagado;99400;Verificado;6 años;Hipotecada;11.48%;4800;Otro; 36 meses;B
991281;Pagado;75000;No Verificado;10+ años;Hipotecada;13.22%;8500;Tarjeta de crédito; 36 meses;C
826164;Pagado;60000;No Verificado;7 años;Alquilada;13.57%;9600;Otro; 36 meses;C
319590;Pagado;169000;No Verificado;1 año;Alquilada;11.14%;14000;Compra de vivienda; 36 meses;B
899367;Pagado;49500;No Verificado;2 años;Alquilada;12.18%;8900;Consolidación de deuda; 36 meses;B
536428;Pagado;86000;No Verificado;10+ años;Alquilada;15.31%;10000;Consolidación de deuda; 36 meses;D
379077;Incumplido;30000;No Verificado;2 años;Alquilada;14.61%;9000;Consumo; 36 meses;D
650347;Pagado;48000;No Verificado;6 años;Alquilada;8.94%;7000;Consolidación de deuda; 36 meses;A
374794;Incumplido;60000;No Verificado;1 año;Alquilada;14.96%;6500;Compra de vivienda; 36 meses;D
681299;Pagado;51000;No Verificado;3 años;Hipotecada;7.74%;10000;Remodelación de vivienda; 36 meses;A
554134;Pagado;41000;No Verificado;4 años;Alquilada;12.87%;15600;Consolidación de deuda; 36 meses;C
998240;Pagado;1.00E+05;No Verificado;< 1 año;Hipotecada;12.87%;10000;Consolidación de deuda; 36 meses;C
908545;Incumplido;36000;No Verificado;4 años;Alquilada;15.65%;6500;Consolidación de deuda; 36 meses;D
315386;Pagado;17280;No Verificado;< 1 año;Alquilada;12.87%;3000;Educación; 36 meses;C
225756;Pagado;33000;Verificado;4 años;Alquilada;12.53%;16750;Consolidación de deuda; 36 meses;B
711113;Pagado;90000;No Verificado;9 años;Hipotecada;16.35%;20000;Consolidación de deuda; 36 meses;E
740908;Pagado;97356;No Verificado;10+ años;Alquilada;13.22%;20000;Consolidación de deuda; 36 meses;C
510601;Pagado;25000;No Verificado;< 1 año;Alquilada;8.59%;3800;Tarjeta de crédito; 36 meses;A
938051;Pagado;100080;No Verificado;10+ años;Hipotecada;12.53%;20600;Consolidación de deuda; 36 meses;B
875874;Pagado;42000;No Verificado;10+ años;Hipotecada;8.94%;5000;Educación; 36 meses;A
368989;Incumplido;14400;No Verificado;< 1 año;Propia;14.96%;5000;Otro; 36 meses;D
852431;Pagado;70000;No Verificado;3 años;Alquilada;11.14%;18000;Consolidación de deuda; 36 meses;B
184409;Pagado;30000;No Verificado;< 1 año;Alquilada;13.22%;6300;Consolidación de deuda; 36 meses;C
735349;Pagado;60000;No Verificado;9 años;Propia;11.83%;15000;Remodelación de vivienda; 36 meses;B
138873;Pagado;47500;No Verificado;< 1 año;Alquilada;8.94%;12000;Consolidación de deuda; 36 meses;A
389028;Pagado;24500;No Verificado;3 años;Alquilada;8.94%;4500;Consolidación de deuda; 36 meses;A
129201;Pagado;99800;Verificado;1 año;Hipotecada;8.94%;12000;Consolidación de deuda; 36 meses;A
579259;Pagado;105000;Verificado;< 1 año;Hipotecada;8.94%;15000;Consolidación de deuda; 36 meses;A
307000;Pagado;40000;No Verificado;< 1 año;Alquilada;8.94%;15000;Consumo; 36 meses;A
991691;Incumplido;54000;No Verificado;1 año;Alquilada;13.92%;14000;Consolidación de deuda; 36 meses;C
328634;Pagado;19200;No Verificado;4 años;Alquilada;15.31%;6250;Educación; 36 meses;D
733830;Pagado;55000;No Verificado;7 años;Alquilada;8.59%;10000;Otro; 36 meses;A
716771;Pagado;65000;No Verificado;< 1 año;Alquilada;11.48%;12500;Tarjeta de crédito; 36 meses;B
178504;Incumplido;30000;No Verificado;2 años;Alquilada;14.96%;5000;Otro; 36 meses;D
330263;Pagado;1.00E+05;Verificado;8 años;Hipotecada;8.94%;15000;Tarjeta de crédito; 36 meses;A
791515;Pagado;97000;No Verificado;7 años;Hipotecada;8.94%;10000;Consolidación de deuda; 36 meses;A
667442;Pagado;24000;No Verificado;5 años;Alquilada;11.14%;2000;Otro; 36 meses;B
860626;Pagado;106000;Verificado;3 años;Propia;14.96%;16000;Consolidación de deuda; 36 meses;D
347971;Pagado;73000;No Verificado;< 1 año;Alquilada;15.31%;24000;Otro; 36 meses;D
776215;Pagado;36000;No Verificado;4 años;Propia;14.61%;5000;Otro; 36 meses;D
553951;Pagado;58868;No Verificado;10+ años;Hipotecada;13.57%;8400;Tarjeta de crédito; 36 meses;C
596442;Pagado;47000;No Verificado;< 1 año;Hipotecada;8.94%;9000;Otro; 36 meses;A
975037;Pagado;36000;No Verificado;3 años;Alquilada;13.22%;10000;Consolidación de deuda; 36 meses;C
721031;Pagado;120000;No Verificado;< 1 año;Hipotecada;11.14%;20000;Otro; 36 meses;B
954832;Pagado;50000;No Verificado;< 1 año;Alquilada;12.87%;8000;Consolidación de deuda; 36 meses;C
758747;Incumplido;43800;No Verificado;10+ años;Hipotecada;14.96%;7000;Consolidación de deuda; 36 meses;D
635754;Pagado;42000;No Verificado;10+ años;Alquilada;11.83%;3000;Consolidación de deuda; 36 meses;B
119961;Pagado;90000;No Verificado;6 años;Hipotecada;7.74%;6000;Consolidación de deuda; 36 meses;A
747367;Pagado;51200;No Verificado;10+ años;Alquilada;14.96%;18000;Consolidación de deuda; 36 meses;D
658268;Pagado;10800;No Verificado;< 1 año;Alquilada;11.83%;4200;Mudanza; 36 meses;B
659066;Pagado;128165;No Verificado;10+ años;Alquilada;8.94%;14000;Otro; 36 meses;A
233260;Pagado;34368;No Verificado;< 1 año;Alquilada;12.87%;2500;Otro; 36 meses;C
279060;Pagado;40000;No Verificado;< 1 año;Alquilada;17.74%;8000;Consumo; 36 meses;E
799172;Pagado;35520;No Verificado;3 años;Alquilada;13.57%;5000;Consumo; 36 meses;C
121816;Pagado;52000;No Verificado;3 años;Alquilada;16.00%;15000;Consolidación de deuda; 36 meses;D
961901;Pagado;75000;No Verificado;< 1 año;Alquilada;11.48%;6000;Tarjeta de crédito; 36 meses;B
747965;Pagado;21000;No Verificado;1 año;Propia;11.83%;7750;Consolidación de deuda; 36 meses;B
614599;Pagado;88000;No Verificado;10+ años;Propia;13.57%;3500;Consumo; 36 meses;C
139199;Pagado;30000;No Verificado;3 años;Alquilada;11.14%;3200;Consolidación de deuda; 36 meses;B
287186;Pagado;40000;No Verificado;< 1 año;Alquilada;11.83%;16000;Otro; 36 meses;B
552724;Pagado;98004;Verificado;10+ años;Hipotecada;13.57%;12000;Consolidación de deuda; 36 meses;C
997010;Pagado;58500;No Verificado;10+ años;Alquilada;12.53%;6400;Otro; 36 meses;B
243798;Pagado;41017.56;No Verificado;6 años;Alquilada;8.94%;5000;Tarjeta de crédito; 36 meses;A
350681;Pagado;110000;No Verificado;1 año;Alquilada;11.48%;3200;Otro; 36 meses;B
344066;Pagado;55000;Verificado;4 años;Alquilada;15.65%;25000;Negocio pequeño; 36 meses;D
787332;Pagado;84000;No Verificado;10+ años;Hipotecada;12.53%;25000;Consolidación de deuda; 36 meses;B
718877;Pagado;120000;Verificado;9 años;Alquilada;14.26%;15400;Tarjeta de crédito; 36 meses;C
587861;Pagado;20400;No Verificado;3 años;Alquilada;8.94%;4000;Mudanza; 36 meses;A
683208;Pagado;80000;Verificado;7 años;Alquilada;15.31%;24250;Consolidación de deuda; 36 meses;D
361594;Pagado;65000;No Verificado;10+ años;Hipotecada;11.48%;6000;Consolidación de deuda; 36 meses;B
848457;Incumplido;47682;Verificado;7 años;Hipotecada;13.22%;18000;Otro; 36 meses;C
660094;Pagado;39516;No Verificado;< 1 año;Alquilada;12.87%;5000;Consolidación de deuda; 36 meses;C
659012;Incumplido;36000;No Verificado;< 1 año;Propia;13.22%;4900;Otro; 36 meses;C
861716;Pagado;60000;No Verificado;3 años;Hipotecada;7.40%;4500;car; 36 meses;A
768678;Pagado;160000;No Verificado;2 años;Hipotecada;8.59%;9000;Consolidación de deuda; 36 meses;A
457257;Pagado;54000;No Verificado;3 años;Alquilada;8.94%;5500;Tarjeta de crédito; 36 meses;A
757900;Pagado;106300;No Verificado;9 años;Hipotecada;7.74%;6000;Tarjeta de crédito; 36 meses;A
546567;Pagado;40000;No Verificado;< 1 año;Alquilada;12.18%;3500;Otro; 36 meses;B
511824;Pagado;92700;No Verificado;2 años;Hipotecada;8.94%;5000;Tarjeta de crédito; 36 meses;A
262142;Pagado;91000;No Verificado;10+ años;Hipotecada;8.59%;7900;Tarjeta de crédito; 36 meses;A
400097;Pagado;28000;No Verificado;8 años;Alquilada;12.53%;1000;Otro; 36 meses;B
451517;Incumplido;58000;No Verificado;10+ años;Hipotecada;11.48%;5000;Consolidación de deuda; 36 meses;B
163221;Pagado;28000;No Verificado;10+ años;Alquilada;12.53%;14500;Consolidación de deuda; 36 meses;B
253629;Pagado;34000;No Verificado;< 1 año;Hipotecada;12.87%;10000;Consolidación de deuda; 36 meses;C
629028;Pagado;30000;No Verificado;2 años;Alquilada;12.53%;4200;Otro; 36 meses;B
855257;Pagado;67000;No Verificado;10+ años;Hipotecada;14.96%;24250;Consolidación de deuda; 36 meses;D
681543;Pagado;121000;No Verificado;< 1 año;Hipotecada;13.57%;17600;Consolidación de deuda; 36 meses;C
632774;Pagado;40000;No Verificado;5 años;Alquilada;14.26%;13000;Otro; 36 meses;C
483831;Pagado;38000;No Verificado;3 años;Alquilada;14.26%;4000;Matrimonio; 36 meses;C
304411;Pagado;47250;Verificado;5 años;Alquilada;11.83%;12600;Consolidación de deuda; 36 meses;B
678486;Pagado;52000;No Verificado;< 1 año;Alquilada;8.94%;1500;Consumo; 36 meses;A
418611;Pagado;40000;No Verificado;2 años;Alquilada;8.94%;7000;Consolidación de deuda; 36 meses;A
881460;Pagado;55000;No Verificado;7 años;Hipotecada;19.82%;15000;Negocio pequeño; 36 meses;G
560381;Pagado;56000;No Verificado;4 años;Alquilada;8.94%;12000;Consolidación de deuda; 36 meses;A
379272;Pagado;30000;No Verificado;< 1 año;Alquilada;15.31%;10000;Consolidación de deuda; 36 meses;D
757941;Pagado;97000;No Verificado;3 años;Propia;11.83%;12000;Consolidación de deuda; 36 meses;B
563279;Pagado;60000;No Verificado;2 años;Alquilada;12.18%;12000;Consolidación de deuda; 36 meses;B
248612;Pagado;91200;No Verificado;10+ años;Propia;11.48%;5000;Consolidación de deuda; 36 meses;B
663684;Pagado;90000;No Verificado;2 años;Hipotecada;14.61%;20000;Remodelación de vivienda; 36 meses;D
194035;Pagado;55000;No Verificado;< 1 año;Alquilada;19.13%;15175;Negocio pequeño; 36 meses;F
798081;Pagado;81600;Verificado;10+ años;Hipotecada;12.18%;20000;Tarjeta de crédito; 36 meses;B
946789;Pagado;42000;No Verificado;2 años;Alquilada;12.87%;5000;Consumo; 36 meses;C
635507;Pagado;76000;No Verificado;4 años;Alquilada;11.83%;6000;Consolidación de deuda; 36 meses;B
650303;Pagado;60000;No Verificado;< 1 año;Alquilada;13.57%;15000;Tarjeta de crédito; 36 meses;C
471991;Pagado;30796.8;No Verificado;10+ años;Alquilada;14.96%;5000;Consolidación de deuda; 36 meses;D
333682;Pagado;41000;No Verificado;10+ años;Propia;14.96%;2500;Consolidación de deuda; 36 meses;D
660236;Pagado;108000;No Verificado;7 años;Hipotecada;7.74%;4000;Causa médica; 36 meses;A
201769;Pagado;150000;No Verificado;10+ años;Alquilada;16.00%;24000;Negocio pequeño; 36 meses;D
845875;Pagado;76800;No Verificado;< 1 año;Hipotecada;21.21%;20000;Negocio pequeño; 36 meses;G
751134;Pagado;1.00E+05;No Verificado;< 1 año;Hipotecada;13.22%;9600;Otro; 36 meses;C
252284;Pagado;84000;Verificado;4 años;Hipotecada;14.26%;17925;Otro; 36 meses;C
210543;Incumplido;44340;No Verificado;7 años;Hipotecada;12.18%;2500;Otro; 36 meses;B
148812;Pagado;35000;No Verificado;8 años;Hipotecada;13.92%;7500;Consolidación de deuda; 36 meses;C
768017;Pagado;32000;No Verificado;6 años;Hipotecada;8.94%;12250;Consolidación de deuda; 36 meses;A
955235;Pagado;60000;No Verificado;< 1 año;Hipotecada;12.53%;20000;Remodelación de vivienda; 36 meses;B
133535;Pagado;67000;No Verificado;10+ años;Alquilada;13.92%;10000;Consolidación de deuda; 36 meses;C
385867;Pagado;60000;No Verificado;5 años;Alquilada;13.22%;7200;Consolidación de deuda; 36 meses;C
621221;Pagado;82640;Verificado;9 años;Hipotecada;16.35%;5000;Tarjeta de crédito; 36 meses;E
226212;Pagado;70000;No Verificado;< 1 año;Alquilada;8.59%;10000;Tarjeta de crédito; 36 meses;A
628629;Pagado;135000;Verificado;6 años;Alquilada;17.74%;20000;Consolidación de deuda; 36 meses;E
437674;Incumplido;60000;No Verificado;< 1 año;Hipotecada;11.83%;6000;Causa médica; 36 meses;B
974681;Incumplido;48000;No Verificado;2 años;Hipotecada;8.94%;3500;Otro; 36 meses;A
221508;Pagado;33267;No Verificado;5 años;Hipotecada;12.18%;3200;Otro; 36 meses;B
